user_id,user_type,vehicle_model,vehicle_age_years,station_id,station_location,charger_type,start_time,end_time,duration_hours,energy_consumed_kwh,charging_cost_usd,charging_rate_kw,soc_start_percent,soc_end_percent,time_of_day,day_of_week,distance_driven_km,temperature_c,battery_capacity_kwh,battery_capacity_kwh,charging_cost_usd,duration_hours,soc_end_percent,soc_start_percent,temperature_c,vehicle_age_years,battery_capacity_kwh^2,battery_capacity_kwh charging_cost_usd,battery_capacity_kwh duration_hours,battery_capacity_kwh soc_end_percent,battery_capacity_kwh soc_start_percent,battery_capacity_kwh temperature_c,battery_capacity_kwh vehicle_age_years,charging_cost_usd^2,charging_cost_usd duration_hours,charging_cost_usd soc_end_percent,charging_cost_usd soc_start_percent,charging_cost_usd temperature_c,charging_cost_usd vehicle_age_years,duration_hours^2,duration_hours soc_end_percent,duration_hours soc_start_percent,duration_hours temperature_c,duration_hours vehicle_age_years,soc_end_percent^2,soc_end_percent soc_start_percent,soc_end_percent temperature_c,soc_end_percent vehicle_age_years,soc_start_percent^2,soc_start_percent temperature_c,soc_start_percent vehicle_age_years,temperature_c^2,temperature_c vehicle_age_years,vehicle_age_years^2
User_298,Commuter,Chevy Bolt,0.0,Station_398,Chicago,Level 2,2024-01-13 09:00:00,2024-01-13 09:45:00,2.0626726768907844,29.318815538897795,26.74074336964271,36.764269762315834,54.75318080948295,80.76527145643796,Afternoon,Tuesday,200.52483681776488,6.325563651505092,75.0,75.0,26.74074336964271,2.0626726768907844,80.76527145643796,54.75318080948295,6.325563651505092,0.0,5625.0,2005.5557527232033,154.70045076680884,6057.395359232847,4106.488560711221,474.4172738628819,0.0,715.0673559610906,55.157400708310426,2159.723397196137,1464.1407566980297,169.15027427323773,0.0,4.254618571991794,166.59231867486173,112.93789002858132,13.047567309893054,0.0,6523.0290734321115,4422.1555111813195,510.8858654287857,0.0,2997.910808755932,346.3447303327515,0.0,40.01275550924244,0.0,0.0
User_299,Long-Distance Traveler,BMW i3,5.0,Station_108,Los Angeles,Level 1,2024-01-13 10:00:00,2024-01-13 12:38:00,3.269542110243809,23.993961272428717,20.65067387235964,32.933970559947454,87.85226345162022,75.36398822746145,Evening,Tuesday,205.17024168903671,5.918020657224009,75.0,75.0,20.65067387235964,3.269542110243809,75.36398822746145,87.85226345162022,5.918020657224009,5.0,5625.0,1548.800540426973,245.2156582682857,5652.299117059609,6588.919758871516,443.85154929180067,375.0,426.45033138255707,67.51824783059143,1556.3171426056576,1814.2084414880294,122.21111456222046,103.2533693617982,10.68990561065754,246.4057331056039,287.23667483530545,19.34921774808664,16.347710551219045,5679.730721548947,6620.896948523748,446.00563914090384,376.81994113730724,7718.020193572886,519.9115098905743,439.2613172581011,35.02296849933009,29.590103286120044,25.0
User_300,Commuter,Tesla Model 3,3.0,Station_286,Los Angeles,Level 2,2024-01-13 11:00:00,2024-01-13 13:24:00,1.0866768976439043,5.6995199544600395,16.58424488333184,40.48262896138074,54.544755368940045,81.03013387969956,Afternoon,Monday,221.58355288822713,32.63449014531149,100.0,100.0,16.58424488333184,1.0866768976439043,81.03013387969956,54.544755368940045,32.63449014531149,3.0,10000.0,1658.4244883331842,108.66768976439043,8103.013387969956,5454.475536894004,3263.449014531149,300.0,275.03717835031836,18.02171577958584,1343.8235831901015,904.583580139931,541.2183762125254,49.752734649995524,1.1808666798729806,88.05357450006214,59.27252554706546,35.46314650729766,3.260030692931713,6565.882596562034,4419.768829980673,2644.377105570326,243.09040163909867,2975.130338257514,1780.0402815660998,163.63426610682012,1065.0099470444327,97.90347043593447,9.0
User_301,Long-Distance Traveler,Hyundai Kona,0.0,Station_49,San Francisco,Level 2,2024-01-13 12:00:00,2024-01-13 13:06:00,0.6431048412173435,54.52901286506665,9.767814595808773,41.494238016038736,73.36171145435397,73.14283891077369,Morning,Monday,250.36992822573612,31.24733539355947,65.04709890586727,65.04709890586727,9.767814595808773,0.6431048412173435,73.14283891077369,73.36171145435397,31.24733539355947,0.0,4231.125076069679,635.3680021077472,41.83210421350661,4757.729476885013,4771.966500875058,2032.54851588967,0.0,95.41020197809489,6.28172885467805,714.4456894915451,716.5835959173503,305.21817873734227,0.0,0.4135838367971845,47.038513803898844,47.17927179628487,20.09531266674014,0.0,5349.874883927389,5365.883843124473,2285.5188190820377,0.0,5381.94070751189,2292.358002859732,0.0,976.3959691975945,0.0,0.0
User_302,Long-Distance Traveler,Hyundai Kona,7.0,Station_140,Chicago,DC Fast Charger,2024-01-13 13:00:00,2024-01-13 16:14:00,3.354432889112449,56.324648784145005,31.34224898721738,14.245986238314003,63.932753775970696,87.69917051125832,Evening,Sunday,174.13894213778076,-6.256501931360966,50.0,50.0,31.34224898721738,3.354432889112449,87.69917051125832,63.932753775970696,-6.256501931360966,7.0,2500.0,1567.112449360869,167.72164445562245,4384.958525562915,3196.637688798535,-312.8250965680483,350.0,982.3365715767289,105.13547082147333,2748.6892381362904,2003.7962872849357,-196.09284132172183,219.39574291052168,11.252220007559291,294.18098191084556,214.4581319576442,-20.987015849352783,23.481030223787144,7691.1445083627605,5606.849474653148,-548.6900296824424,613.8941935788082,4087.3970053788953,-399.99539747658577,447.52927643179487,39.1438164171235,-43.795513519526764,49.0
User_304,Casual Driver,Hyundai Kona,0.0,Station_44,Los Angeles,DC Fast Charger,2024-01-13 15:00:00,2024-01-13 16:50:00,2.7599862066097303,65.2254522844251,29.435894388359383,18.069592332988357,45.5068659842013,83.40752160581039,Evening,Tuesday,206.9879012630543,4.068853035632117,75.0,75.0,29.435894388359383,2.7599862066097303,83.40752160581039,45.5068659842013,4.068853035632117,0.0,5625.0,2207.6920791269536,206.99896549572978,6255.564120435779,3413.0149488150973,305.16397767240875,0.0,866.4718784426474,81.24266249109266,2455.174997183438,1339.5353010561735,119.77032823862247,0.0,7.617523860675969,230.20360915953972,125.59832242243311,11.22997825506677,0.0,6956.814660423726,3795.6149077899877,339.37294748035293,0.0,2070.874851704057,185.16074980192136,0.0,16.55556502557269,0.0,0.0
User_305,Casual Driver,Chevy Bolt,4.0,Station_417,New York,Level 1,2024-01-13 16:00:00,2024-01-13 19:41:00,2.5925972772690966,23.540383919797492,23.220087806019023,3.5081614873934335,17.170614248794294,39.31920167051178,Evening,Thursday,192.85689131728176,14.538649316116311,100.0,100.0,23.220087806019023,2.5925972772690966,39.31920167051178,17.170614248794294,14.538649316116311,4.0,10000.0,2322.0087806019023,259.25972772690966,3931.920167051178,1717.0614248794295,1453.8649316116312,400.0,539.1724777192334,60.20033642383427,912.9953152518534,398.7031705402849,337.58871370113917,92.8803512240761,6.721560642103133,101.93885519536336,44.51648775046204,37.69286263213336,10.370389109076386,1545.9996200063765,675.134844454906,571.6480844772254,157.27680668204712,294.82999368089764,249.63753910553015,68.68245699517718,211.3723239370093,58.154597264465245,16.0
User_306,Casual Driver,BMW i3,7.0,Station_269,Chicago,DC Fast Charger,2024-01-13 17:00:00,2024-01-13 18:31:00,1.828878540843832,18.549702417680702,16.48379963872817,13.855271545417976,37.87100088921708,66.16504375021906,Night,Tuesday,46.22369185622132,26.694888257357164,75.0,75.0,16.48379963872817,1.828878540843832,66.16504375021906,37.87100088921708,26.694888257357164,7.0,5625.0,1236.2849729046127,137.1658905632874,4962.378281266429,2840.325066691281,2002.1166193017873,525.0,271.7156505297349,30.146867430839258,1090.6513242662943,624.2579907759506,440.03318941251285,115.38659747109718,3.344796717159064,121.00782866876892,69.26146084656679,48.82170828410452,12.802149785906824,4377.813014468402,2505.736430699633,1766.2684494552457,463.1553062515334,1434.212708351081,1010.9621369319237,265.09700622451953,712.6170590727854,186.86421780150016,49.0
User_307,Long-Distance Traveler,Tesla Model 3,2.0,Station_78,San Francisco,DC Fast Charger,2024-01-13 18:00:00,2024-01-13 19:41:00,2.68656498163465,20.763187642544253,30.691998651557007,23.99284957205273,27.40042669502671,55.23400520188916,Morning,Thursday,155.2169255876906,8.316822120598246,33.37702357097419,33.37702357097419,30.691998651557007,2.68656498163465,55.23400520188916,27.40042669502671,8.316822120598246,2.0,1114.0257024573666,1024.4075624333263,89.66954271697355,1843.5466935427655,914.5446876546569,277.5907679548072,66.75404714194838,941.9987812271771,82.45604879365096,1695.2420131764748,840.9738591758464,255.25989331064088,61.383997303114015,7.217631400545589,148.38974417082153,73.61302684070601,22.34368306768368,5.3731299632693,3050.7953306423187,1513.435310607088,459.3713962723104,110.46801040377832,750.7833830695323,227.88447485102884,54.80085339005342,69.16953018567231,16.633644241196492,4.0
User_308,Commuter,BMW i3,1.7554439348812885,Station_216,Houston,Level 1,2024-01-13 19:00:00,2024-01-13 22:38:00,3.93657053723412,46.45478115373152,5.06404815023892,42.83848279850626,12.793089168257392,70.71797256504605,Morning,Tuesday,3.824527427420319,26.51176747373154,85.0,85.0,5.06404815023892,3.93657053723412,70.71797256504605,12.793089168257392,26.51176747373154,1.7554439348812885,7225.0,430.44409277030815,334.6084956649002,6011.027668028914,1087.4125793018784,2253.500235267181,149.21273446490952,25.644583667938225,19.934982747365474,358.1192181566681,64.7848195383554,134.25686703491456,8.889652611283719,15.496587594619728,278.3862872524911,50.360897899971,104.36544272709342,6.9104288738200115,5001.031643710607,904.7013288230141,1874.8584448582274,124.14143602641145,163.66313046698463,339.1674052995536,22.457550788812945,702.8738145812096,46.539921414745045,3.0815834085115013
User_309,Long-Distance Traveler,Hyundai Kona,0.0,Station_382,Los Angeles,DC Fast Charger,2024-01-13 20:00:00,2024-01-13 22:34:00,2.008221975228492,49.74934189978176,18.58598183312089,33.70234120475917,62.63796602121695,87.47010159296559,Night,Thursday,177.26981142816254,31.464224787251247,85.0,85.0,18.58598183312089,2.008221975228492,87.47010159296559,62.63796602121695,31.464224787251247,0.0,7225.0,1579.8084558152757,170.69886789442182,7434.958635402075,5324.2271118034405,2674.459106916356,0.0,345.4387207010998,37.3247771484709,1625.717719148097,1164.1880985339817,584.7935102890837,0.0,4.032955501790626,175.65938019446222,125.79093984742346,63.18714765128698,0.0,7651.018672683722,5478.949251452573,2752.1789386847727,0.0,3923.5147872751286,1970.8550431077756,0.0,989.9974414626757,0.0,0.0
User_310,Casual Driver,Hyundai Kona,2.0,Station_98,Houston,DC Fast Charger,2024-01-13 21:00:00,2024-01-14 00:10:00,1.5908913989608646,66.17491556109752,37.05502096460267,4.096052506150107,57.518557510456134,59.218344208577115,Night,Wednesday,19.842550619791872,12.62900174508787,100.0,100.0,37.05502096460267,1.5908913989608646,59.218344208577115,57.518557510456134,12.62900174508787,2.0,10000.0,3705.502096460267,159.08913989608646,5921.834420857712,5751.855751045613,1262.900174508787,200.0,1373.0745786871432,58.95051414090091,2194.336986137882,2131.3513544036564,467.9679244262347,74.11004192920534,2.5309354432876567,94.20995446212926,91.5057784240205,20.09137025372204,3.1817827979217292,3506.812290805519,3406.1537370350297,747.8685723513345,118.43668841715423,3308.38445808365,726.4019631744875,115.03711502091227,159.49168507743244,25.25800349017574,4.0
User_312,Long-Distance Traveler,Chevy Bolt,5.685366888566936,Station_282,San Francisco,Level 1,2024-01-13 23:00:00,2024-01-13 23:59:00,1.6478234891252015,49.83823893887459,12.24506007473568,20.870007767570655,41.37761828816223,62.03331148509731,Morning,Friday,40.84365487671591,-4.843799756853213,59.794139252441894,59.794139252441894,12.24506007473568,1.6478234891252015,62.03331148509731,41.37761828816223,-4.843799756853213,5.685366888566936,3575.3390889404127,732.1828272632617,98.53018717219697,3709.2284652300114,2474.139069856759,-289.6308371722252,339.95161943619365,149.94149623388577,20.177697616898648,759.6016257698074,506.67142168802826,-59.31261901265767,69.6176590974152,2.715322251312753,102.21994777336349,68.18301133929023,-7.981727015961663,9.36848110327526,3848.1317338071053,2566.7906837810265,-300.47693908831394,352.68213510553124,1712.1072952008576,-200.42489740336526,235.24694094327924,23.462396084491242,-27.53877875246183,32.32339665761328
User_313,Commuter,Nissan Leaf,2.0,Station_149,New York,Level 1,2024-01-14 00:00:00,2024-01-14 00:49:00,0.5600308824381494,50.659847013529514,34.023837203216026,41.88423157875781,79.25660844200286,76.33856416576592,Night,Friday,206.66803143002105,14.06007874116784,75.0,75.0,34.023837203216026,0.5600308824381494,76.33856416576592,79.25660844200286,14.06007874116784,2.0,5625.0,2551.787790241202,42.0023161828612,5725.392312432444,5944.245633150214,1054.5059055875881,150.0,1157.621498030947,19.054399572849007,2597.3308795032804,2696.613942909742,478.3778301538931,68.04767440643205,0.31363458928445226,42.751953453815176,44.38614836482974,7.87407830456609,1.1200617648762987,5827.57637889076,6050.33568911082,1073.3262231583624,152.67712833153183,6281.609981728959,1114.354155452468,158.51321688400571,197.68581420783985,28.12015748233568,4.0
User_314,Long-Distance Traveler,Tesla Model 3,7.0,Station_412,New York,DC Fast Charger,2024-01-14 01:00:00,2024-01-14 04:37:00,3.500201170135869,6.885479431723564,13.151438217973151,29.44664264254554,62.99501973890689,70.58747645056332,Afternoon,Thursday,270.3822387599344,4.057993736673463,62.0,62.0,13.151438217973151,3.500201170135869,70.58747645056332,62.99501973890689,4.057993736673463,7.0,3844.0,815.3891695143354,217.0124725484239,4376.423539934925,3905.6912238122272,251.59561167375472,434.0,172.96032720116483,46.032679439519214,928.3268355022182,828.4751101362331,53.36845391678306,92.06006752581206,12.251408231420507,247.0703676691998,220.49524180285405,14.203794425508484,24.501408190951082,4982.59183165883,4446.659472322861,286.4435373239715,494.1123351539432,3968.3725119052688,255.63339554210535,440.96513817234825,16.46731316688106,28.405956156714243,49.0
User_315,Commuter,Nissan Leaf,1.0,Station_304,New York,Level 2,2024-01-14 02:00:00,2024-01-14 03:51:00,0.5433591266631455,64.76361325790924,9.001401096042077,31.454058003564615,68.68211127506426,63.140043864406955,Evening,Wednesday,213.73081476460652,-5.431969444252173,75.0,75.0,9.001401096042077,0.5433591266631455,63.140043864406955,68.68211127506426,-5.431969444252173,1.0,5625.0,675.1050822031558,40.75193449973591,4735.503289830522,5151.158345629819,-407.397708318913,75.0,81.02522169182751,4.890993438290103,568.3488600452176,618.2352317098473,-48.89533570915859,9.001401096042077,0.29523914052813616,34.30771909163686,37.31905199979989,-2.9515101732897526,0.5433591266631455,3986.6651391992345,4336.591518607637,-342.9747889802005,63.140043864406955,4717.232409200309,-373.0791298128767,68.68211127506426,29.506292043289264,-5.431969444252173,1.0
User_316,Commuter,Nissan Leaf,1.0,Station_484,Houston,DC Fast Charger,2024-01-14 03:00:00,2024-01-14 05:16:00,3.6744100257396752,55.420912210556,11.678020987060137,39.08038684912086,74.61169023972576,62.05991728356241,Morning,Thursday,204.67136761932085,-9.366179122075463,50.0,50.0,11.678020987060137,3.6744100257396752,62.05991728356241,74.61169023972576,-9.366179122075463,1.0,2500.0,583.9010493530068,183.72050128698376,3102.9958641781204,3730.584511986288,-468.30895610377314,50.0,136.376174174217,42.909837395652104,724.737016492658,871.3168844995474,-109.37843635616174,11.678020987060137,13.50128903725624,228.0335822632967,274.1539426542314,-34.41518246902771,3.6744100257396752,3851.4333332426086,4630.395324664161,-581.2643015790325,62.05991728356241,5566.904320428788,-698.8264553860811,74.61169023972576,87.7253113468023,-9.366179122075463,1.0
User_317,Casual Driver,Chevy Bolt,7.0,Station_424,New York,Level 1,2024-01-14 04:00:00,2024-01-14 07:51:00,4.615782239309852,37.77161458127733,32.356351723069324,4.034655716474346,52.13244929303641,93.21180849655904,Evening,Wednesday,96.84198081577826,1.7308596215155436,85.0,85.0,32.356351723069324,4.615782239309852,93.21180849655904,52.13244929303641,1.7308596215155436,7.0,7225.0,2750.2898964608926,392.3414903413374,7923.003722207519,4431.258189908095,147.1230678288212,595.0,1046.9334968269711,149.34987361220612,3015.994060458046,1686.8158655105628,56.004302697015575,226.49446206148525,21.305445680728273,430.24541015236844,240.63203353851893,7.989271099730019,32.310475675168966,8688.441243199197,4859.3598799590845,161.33655557513353,652.4826594759134,2717.7922692910124,90.23395145202326,364.92714505125485,2.995875029392931,12.116017350608805,49.0
User_318,Casual Driver,Nissan Leaf,6.0,Station_66,Chicago,Level 2,2024-01-14 05:00:00,2024-01-14 08:01:00,0.7388318908606428,44.06555274761643,37.81041851456051,18.136176918025765,43.3631967175386,72.85514963212466,Evening,Monday,261.50598887337225,21.12350581758097,75.0,75.0,37.81041851456051,0.7388318908606428,72.85514963212466,43.3631967175386,21.12350581758097,6.0,5625.0,2835.781388592038,55.412391814548215,5464.13622240935,3252.239753815395,1584.2629363185727,450.0,1429.62774824622,27.935543005345,2754.6836985315626,1639.580616019351,798.6885954574901,226.86251108736306,0.5458725629527128,53.827707961637735,32.03811262458106,15.606719744809137,4.432991345163857,5307.872827919275,3159.232185383532,1538.9561770949174,437.130897792748,1880.3668295639504,915.9827381318346,260.1791803052316,446.20249802537705,126.74103490548582,36.0
User_319,Commuter,Nissan Leaf,2.0,Station_234,San Francisco,Level 1,2024-01-14 06:00:00,2024-01-14 08:41:00,2.718104326803347,76.70996422567768,9.420847431771923,37.73494300980388,57.418238339188854,53.71579569179588,Afternoon,Tuesday,189.89795469837304,20.60610628495849,50.0,50.0,9.420847431771923,2.718104326803347,53.71579569179588,57.418238339188854,20.60610628495849,2.0,2500.0,471.04237158859615,135.90521634016736,2685.789784589794,2870.911916959443,1030.3053142479246,100.0,88.75236633272364,25.60684616645346,506.04831588864056,540.9284631946155,194.12698347347046,18.841694863543847,7.388091131387076,146.00513668755497,156.06876206717504,56.00954665171531,5.436208653606694,2885.386706802757,3084.26635961071,1106.8733952062612,107.43159138359177,3296.854093975897,1183.1663219124039,114.83647667837771,424.61161622700575,41.21221256991698,4.0
User_320,Commuter,Chevy Bolt,7.0,Station_457,New York,Level 1,2024-01-14 07:00:00,2024-01-14 08:06:00,0.9500538452594568,6.521023617093562,9.83501013445608,34.45341482483377,80.47386392705907,52.86565232596662,Afternoon,Wednesday,86.1229463663984,1.215773748666768,75.0,75.0,9.83501013445608,0.9500538452594568,52.86565232596662,80.47386392705907,1.215773748666768,7.0,5625.0,737.625760084206,71.25403839445926,3964.9239244474966,6035.539794529431,91.1830311500076,525.0,96.72742434485382,9.343789196405726,519.9342263905133,791.4612672814656,11.957147139343322,68.84507094119256,0.9026023088922799,50.22521627443413,76.45450386678876,1.1550505248863672,6.650376916816198,2794.77719584998,4254.303311695052,64.27267230405448,370.05956628176637,6476.042775350819,97.83801121629999,563.3170474894135,1.4781058079472453,8.510416240667375,49.0
User_321,Casual Driver,Nissan Leaf,3.0,Station_87,Houston,Level 2,2024-01-14 08:00:00,2024-01-14 10:41:00,2.9097072695904576,23.019693837419855,20.861091013905643,23.680039830203164,78.10179095216837,68.35401867963807,Night,Thursday,89.42047869614792,12.01626990739151,85.0,85.0,20.861091013905643,2.9097072695904576,68.35401867963807,78.10179095216837,12.01626990739151,3.0,7225.0,1773.1927361819796,247.32511791518888,5810.091587769236,6638.652230934312,1021.3829421282784,255.0,435.18511829045474,60.69966817474942,1425.9394048421364,1629.2885694022166,250.67250018574984,62.58327304171693,8.466396394707555,198.89018505786484,227.25334890155852,34.96382790289813,8.729121808771373,4672.271869656311,5338.571277657705,821.3603377094122,205.06205603891422,6099.889749936209,938.4922003319234,234.30537285650513,144.39074248728278,36.04880972217453,9.0
User_322,Long-Distance Traveler,Nissan Leaf,6.0,Station_79,San Francisco,Level 1,2024-01-14 09:00:00,2024-01-14 10:46:00,2.9247352724992024,62.319175551810595,7.162452048006953,22.41630595649871,21.819886273129143,61.29106772673944,Afternoon,Sunday,22.61948851952616,11.126462848905764,100.0,100.0,7.162452048006953,2.9247352724992024,61.29106772673944,21.819886273129143,11.126462848905764,6.0,10000.0,716.2452048006953,292.47352724992027,6129.106772673944,2181.988627312914,1112.6462848905765,600.0,51.300719339999,20.948276142390085,438.9943335639178,156.28388912425262,79.69275661921836,42.974712288041715,8.554076414200983,179.26014766953236,63.81739102494197,32.54195835234665,17.548411634995215,3756.5949830837612,1337.3641273561107,681.9527880313334,367.74640636043665,476.1074369722896,242.77815398532024,130.91931763877486,123.79817552808017,66.75877709343459,36.0
User_323,Commuter,Nissan Leaf,6.0,Station_205,Los Angeles,Level 2,2024-01-14 10:00:00,2024-01-14 11:58:00,1.7249913300016642,64.52243106916856,38.17893479405741,39.24707457045789,31.488931192836873,66.30498502948487,Morning,Sunday,75.831666453641,0.397259806410319,62.0,62.0,38.17893479405741,1.7249913300016642,66.30498502948487,31.488931192836873,0.397259806410319,6.0,3844.0,2367.0939572315597,106.94946246010318,4110.909071828062,1952.3137339558862,24.63010799743978,372.0,1457.6310620088877,65.8583315084479,2531.4536999616557,1202.2138507458794,15.16695624523944,229.07360876434447,2.9755950885809104,114.37552431175153,54.318133298662566,0.6852697218159398,10.349947980009985,4396.351039760212,2087.873111335528,26.340305516852258,397.8299101769092,991.552787667215,12.509286709734232,188.93358715702124,0.15781535378916411,2.383558838461914,36.0
User_324,Long-Distance Traveler,Tesla Model 3,6.0,Station_279,Los Angeles,Level 2,2024-01-14 11:00:00,2024-01-14 14:54:00,3.5264988700635578,52.99672888359278,6.452202177004988,38.36925513880513,10.950912707790694,69.30238832786551,Night,Monday,27.930909180515243,14.177763270049578,100.0,100.0,6.452202177004988,3.5264988700635578,69.30238832786551,10.950912707790694,14.177763270049578,6.0,10000.0,645.2202177004988,352.64988700635575,6930.238832786552,1095.0912707790694,1417.7763270049577,600.0,41.63091293294791,22.753683686629717,447.15302084069896,70.65750281339871,91.47779503607525,38.71321306202993,12.43619428055955,244.39479413092363,38.61838129018854,49.997866151858446,21.158993220381348,4802.82102794627,758.924405019868,982.5528557615243,415.8143299671931,119.92248913365171,155.25944796203407,65.70547624674417,201.0089713415669,85.06657962029746,36.0
User_325,Casual Driver,Tesla Model 3,3.176061926468777,Station_337,Chicago,DC Fast Charger,2024-01-14 12:00:00,2024-01-14 14:55:00,0.0953144165458864,74.73938753754207,27.74298694075599,44.05048455914645,27.62289341973861,61.32518277224479,Morning,Sunday,56.3252273928085,9.990199636985103,75.0,75.0,27.74298694075599,0.0953144165458864,61.32518277224479,27.62289341973861,9.990199636985103,3.176061926468777,5625.0,2080.724020556699,7.14858124094148,4599.388707918359,2071.717006480396,749.2649727738827,238.20464448515827,769.6733243949575,2.644306613498303,1701.3437447898614,766.3415714097029,277.15797806442293,88.1134445490556,0.009084838001482744,5.845174015506356,2.6328599696115904,0.9522100495761613,0.30272448943497543,3760.778042049229,1693.978987663708,612.650818669325,194.77257813666563,763.0242408782386,275.95821981435085,87.73202008933671,99.80408878681729,31.729492704850585,10.08736936076456
User_327,Long-Distance Traveler,Chevy Bolt,1.0,Station_304,New York,Level 2,2024-01-14 14:00:00,2024-01-14 17:43:00,2.414714251795192,18.848843442027324,7.321396396832365,47.44796509326113,84.30767807010035,62.79550482109619,Night,Friday,237.0512986252565,-2.876962686979992,100.0,100.0,7.321396396832365,2.414714251795192,62.79550482109619,84.30767807010035,-2.876962686979992,1.0,10000.0,732.1396396832365,241.47142517951917,6279.550482109618,8430.767807010036,-287.6962686979992,100.0,53.60284519954994,17.67908022247308,459.750782734443,617.2499304477358,-21.06338425027647,7.321396396832365,5.830844917822813,151.63320044017465,203.57895177163226,-6.947042802133575,2.414714251795192,3943.2754257363144,5294.143204706412,-180.66032428036593,62.79550482109619,7107.78458157168,-242.55004403360005,84.30767807010035,8.276914302275134,-2.876962686979992,1.0
User_328,Casual Driver,Hyundai Kona,3.0,Station_380,New York,Level 2,2024-01-14 15:00:00,2024-01-14 18:25:00,1.8775223705101527,58.37615445163145,33.85680931892132,4.6696670367747615,15.359167401010394,56.58027747341746,Afternoon,Friday,96.86304815594605,16.972016794308892,100.0,100.0,33.85680931892132,1.8775223705101527,56.58027747341746,15.359167401010394,16.972016794308892,3.0,10000.0,3385.6809318921323,187.75223705101527,5658.027747341746,1535.9167401010393,1697.2016794308893,300.0,1146.2835372577977,63.56691689037139,1915.6276656291543,520.0124019934012,574.6183363624465,101.57042795676396,3.525090251766063,106.23073668601295,28.837180387807297,31.865341203988955,5.632567111530458,3201.3277989689113,869.0259533098362,960.2814195054982,169.7408324202524,235.90402325226037,260.67604707655005,46.07750220303118,288.04935406630307,50.91605038292668,9.0
User_330,Long-Distance Traveler,Nissan Leaf,4.0,Station_84,San Francisco,DC Fast Charger,2024-01-14 17:00:00,2024-01-14 18:27:00,1.38201984923984,13.3246110441358,12.388236508175128,24.74284750954942,52.78624625920918,92.86857199351071,Afternoon,Saturday,283.9904923578399,35.704863864734804,85.0,85.0,12.388236508175128,1.38201984923984,92.86857199351071,52.78624625920918,35.704863864734804,4.0,7225.0,1053.000103194886,117.47168718538639,7893.828619448411,4486.83093203278,3034.9134285024584,340.0,153.46840378248308,17.12078875137567,1150.4778340320995,653.9285030378579,442.3202980485306,49.55294603270051,1.9099788636929098,128.34620986559088,72.95164009708934,49.3448305754698,5.52807939695936,8624.571664113882,4902.183310990553,3315.8597203406234,371.47428797404285,2786.387794137875,1884.7257366154306,211.14498503683672,1274.8373035992452,142.81945545893922,16.0
User_331,Commuter,Chevy Bolt,3.0,Station_276,Houston,Level 2,2024-01-14 18:00:00,2024-01-14 21:50:00,2.2408340054324674,14.503455142567915,11.910831368910282,37.65992488009884,51.14214596336595,99.98660421478364,Morning,Tuesday,168.0448614464392,12.24739891359942,85.0,85.0,11.910831368910282,2.2408340054324674,99.98660421478364,51.14214596336595,12.24739891359942,3.0,7225.0,1012.420666357374,190.47089046175972,8498.861358256609,4347.082406886106,1041.0289076559507,255.0,141.8679038986172,26.690195964425904,1190.9235819522619,609.1454764138475,145.8767031676577,35.73249410673085,5.021337039902515,224.05338281220443,114.6010597855012,27.44438796369024,6.722502016297402,9997.32102240379,5113.529507133766,1224.5758278346364,299.9598126443509,2615.519093738228,626.3582629108711,153.42643789009784,149.99878014883626,36.74219674079826,9.0
User_332,Long-Distance Traveler,Nissan Leaf,3.0,Station_187,New York,Level 1,2024-01-14 19:00:00,2024-01-14 19:57:00,1.9720670095491295,26.34468459019388,17.65021852942759,19.951513324304088,11.85553123414742,57.08540547671732,Morning,Sunday,216.47155389288085,-2.058775959888321,85.0,85.0,17.65021852942759,1.9720670095491295,57.08540547671732,11.85553123414742,-2.058775959888321,3.0,7225.0,1500.2685750013452,167.625695811676,4852.259465520972,1007.7201549025308,-174.9959565905073,255.0,311.53021413654903,34.8074136732169,1007.5698815050433,209.25271706515636,-36.33784559516092,52.95065558828277,3.8890482901520462,112.57624486736943,23.379902027541405,-4.0600441505486,5.9162010286473885,3258.743518441228,676.7778076431924,-117.52606045594273,171.25621643015197,140.55362084384507,-24.407882696567828,35.56659370244226,4.238558453014078,-6.176327879664964,9.0
User_333,Long-Distance Traveler,Tesla Model 3,2.0,Station_46,San Francisco,Level 1,2024-01-14 20:00:00,2024-01-14 21:04:00,3.4731728239963258,50.596951312425645,27.986543851528875,9.860027647642006,29.94222930931056,73.7587986463408,Night,Monday,211.63468420281276,33.23430131892319,6.168895844295367,6.168895844295367,27.986543851528875,3.4731728239963258,73.7587986463408,29.94222930931056,33.23430131892319,2.0,38.05527593776465,172.64607406188654,21.42564140047054,455.01034644963045,184.71049395514484,205.01894329436527,12.337791688590734,783.2466367535487,97.20210354271155,2064.253852751905,837.9795135775531,930.1132312369677,55.97308770305775,12.062929465346613,256.1770549890878,103.9945371269637,115.42847216538925,6.9463456479926515,5440.3603777514445,2208.502862648001,2451.3221391342736,147.5175972926816,896.5370960113363,995.1090710259205,59.88445861862112,1104.5187841569796,66.46860263784637,4.0
